studentId,name,department,address,phoneNumber
7427,Jane Johnson,Electrical Engineering,"862 Oak St, Franklin, NY",770-854-9724
7428,Michael Smith,Mechanical Engineering,"604 Birch St, Springfield, TX",376-492-7039
7429,Emily Wilson,Computer Science,"181 High St, Fairview, IL",393-328-2514
7430,John Davis,Electrical Engineering,"154 Cedar St, Greenville, IL",202-826-9224
7431,Emily Moore,Mathematics,"147 Walnut St, Fairview, CA",663-546-7864
7432,Katie Moore,Electrical Engineering,"789 Main St, Greenville, IL",791-806-3996
7433,John Taylor,Chemical Engineering,"940 High St, Franklin, FL",901-995-7854
7434,John Moore,Chemistry,"98 Walnut St, Riverside, NY",256-958-6995
7435,Michael Williams,Mechanical Engineering,"647 Walnut St, Franklin, IL",731-576-3239
7436,Alex Williams,Computer Science,"606 Oak St, Franklin, NY",749-973-6280
7437,John Williams,Biotechnology,"622 Elm St, Franklin, TX",511-917-4239
7438,John Johnson,Mathematics,"102 Park Ave, Springfield, IL",254-248-8165
7439,Sarah Smith,Electrical Engineering,"884 Main St, Riverside, IL",281-313-3598
7440,Emily Taylor,Chemistry,"478 Elm St, Springfield, TX",659-411-3559
7441,Michael Smith,Computer Science,"197 Pine St, Springfield, FL",981-630-6000
7442,Laura Williams,Chemistry,"584 Maple St, Springfield, IL",411-946-1148
7443,John Davis,Chemistry,"682 Birch St, Riverside, IL",766-429-1366
7444,Michael Jones,Chemistry,"411 Elm St, Franklin, CA",976-900-2764
7445,Emily Wilson,Mechanical Engineering,"719 Elm St, Fairview, NY",334-519-8131
7446,Laura Williams,Mathematics,"895 Elm St, Greenville, NY",514-161-8697
7447,Emily Davis,Chemical Engineering,"764 Oak St, Franklin, CA",571-294-6769
7448,John Davis,Electrical Engineering,"47 Pine St, Greenville, TX",175-427-1217
7449,Laura Smith,Biotechnology,"46 Oak St, Fairview, CA",526-230-7721
7450,Sarah Johnson,Computer Science,"231 Main St, Franklin, FL",956-586-4965
7451,Chris Davis,Chemical Engineering,"307 Maple St, Riverside, IL",251-268-6739
7452,Emily Smith,Electrical Engineering,"323 Pine St, Riverside, TX",273-767-1104
7453,Laura Johnson,Mechanical Engineering,"642 Walnut St, Springfield, CA",974-904-3947
7454,John Johnson,Biotechnology,"384 Cedar St, Springfield, NY",209-595-9843
7455,Michael Miller,Civil Engineering,"402 Park Ave, Riverside, CA",468-185-2473
7456,Michael Jones,Chemical Engineering,"790 Elm St, Riverside, FL",169-781-6442
7457,Sarah Jones,Mathematics,"297 Birch St, Greenville, CA",868-769-8153
7458,David Smith,Mechanical Engineering,"977 Walnut St, Fairview, TX",651-110-6095
7459,Emily Smith,Economics,"347 Main St, Riverside, CA",451-762-6141
7460,Jane Brown,Physics,"946 Birch St, Fairview, TX",581-355-2545
7461,Chris Jones,Chemical Engineering,"139 Cedar St, Riverside, IL",465-756-8632
7462,Jane Wilson,Civil Engineering,"967 Cedar St, Riverside, NY",405-191-8681
7463,David Wilson,Computer Science,"158 Elm St, Fairview, IL",999-170-3222
7464,Michael Williams,Chemistry,"603 Oak St, Franklin, TX",803-949-8472
7465,Alex Davis,Physics,"530 Pine St, Springfield, TX",376-949-7640
7466,Chris Miller,Chemistry,"112 Park Ave, Riverside, CA",208-747-3025
7467,Laura Taylor,Economics,"722 Park Ave, Springfield, FL",561-434-5499
7468,Alex Williams,Chemical Engineering,"713 High St, Riverside, TX",761-544-4511
7469,Jane Williams,Physics,"656 Elm St, Fairview, IL",752-978-6477
7470,Laura Taylor,Civil Engineering,"45 Maple St, Franklin, TX",528-173-3564
7471,Laura Johnson,Computer Science,"256 Pine St, Franklin, TX",150-247-4279
7472,Jane Moore,Computer Science,"179 Walnut St, Greenville, CA",171-259-8732
7473,Katie Jones,Physics,"423 Main St, Franklin, FL",788-857-6594
7474,Emily Johnson,Physics,"544 Oak St, Franklin, CA",538-380-6857
7475,Emily Miller,Civil Engineering,"124 Pine St, Riverside, CA",250-815-4966
7476,Chris Miller,Chemistry,"438 Elm St, Franklin, CA",825-676-4929
7477,Sarah Williams,Physics,"489 Maple St, Franklin, TX",935-404-4712
7478,Katie Wilson,Chemical Engineering,"464 Oak St, Riverside, IL",752-349-3889
7479,Katie Jones,Economics,"130 Walnut St, Greenville, IL",359-675-6246
7480,Jane Davis,Electrical Engineering,"610 Main St, Greenville, NY",583-656-2532
7481,Alex Brown,Chemical Engineering,"287 Oak St, Fairview, CA",826-442-5641
7482,Alex Johnson,Mathematics,"806 Cedar St, Riverside, CA",829-586-6893
7483,John Jones,Economics,"927 Maple St, Fairview, CA",801-961-6630
7484,Alex Williams,Electrical Engineering,"11 High St, Fairview, NY",775-200-4347
7485,Sarah Johnson,Chemical Engineering,"562 Oak St, Fairview, TX",252-590-4058
7486,Alex Smith,Civil Engineering,"472 Oak St, Greenville, IL",263-443-8917
7487,Sarah Johnson,Chemistry,"794 Walnut St, Greenville, TX",137-600-8515
7488,Alex Johnson,Mathematics,"543 Main St, Fairview, CA",456-612-2597
7489,John Moore,Mathematics,"469 Pine St, Riverside, IL",694-350-1295
7490,David Moore,Chemical Engineering,"408 Maple St, Franklin, FL",772-369-9736
7491,Katie Taylor,Civil Engineering,"493 Birch St, Riverside, NY",927-659-5701
7492,Katie Johnson,Physics,"152 Birch St, Riverside, NY",300-739-8797
7493,Sarah Smith,Computer Science,"392 Main St, Fairview, IL",582-502-6566
7494,Emily Johnson,Physics,"523 Elm St, Springfield, IL",874-271-7255
7495,David Moore,Physics,"482 Elm St, Riverside, NY",229-356-7360
7496,Emily Taylor,Physics,"512 Pine St, Springfield, IL",943-476-2393
7497,David Wilson,Physics,"852 Maple St, Franklin, TX",931-268-3450
7498,Jane Smith,Mechanical Engineering,"566 Walnut St, Fairview, FL",769-298-4489
7499,John Jones,Civil Engineering,"234 Main St, Greenville, CA",907-973-1523
7500,Emily Jones,Biotechnology,"432 Walnut St, Riverside, NY",553-120-8172
7501,Katie Davis,Biotechnology,"470 Walnut St, Greenville, IL",813-133-6460
7502,Katie Miller,Biotechnology,"732 Walnut St, Greenville, FL",100-187-7640
7503,David Williams,Chemical Engineering,"456 Main St, Greenville, IL",190-318-5596
7504,Katie Miller,Mechanical Engineering,"865 Oak St, Franklin, NY",264-390-9252
7505,John Johnson,Biotechnology,"77 Maple St, Greenville, FL",144-975-9063
7506,Chris Miller,Electrical Engineering,"259 Pine St, Franklin, NY",731-540-1336
7507,Michael Brown,Mechanical Engineering,"35 Maple St, Fairview, TX",840-308-3489
7508,Jane Brown,Mechanical Engineering,"256 High St, Franklin, TX",780-792-7825
7509,Michael Jones,Chemistry,"969 High St, Greenville, NY",796-193-5473
7510,Chris Miller,Physics,"661 Birch St, Fairview, TX",374-333-2479
7511,Jane Wilson,Civil Engineering,"547 Maple St, Springfield, IL",411-282-3392
7512,Michael Davis,Civil Engineering,"492 Elm St, Riverside, TX",605-991-6142
7513,Laura Jones,Mechanical Engineering,"206 High St, Franklin, IL",572-996-1022
7514,John Brown,Economics,"759 High St, Fairview, NY",714-108-5055
7515,John Miller,Physics,"920 Elm St, Riverside, FL",938-552-2685
7516,Alex Taylor,Mechanical Engineering,"746 Birch St, Fairview, IL",216-306-8265
7517,Sarah Jones,Economics,"174 Pine St, Franklin, NY",914-799-3114
7518,Emily Taylor,Civil Engineering,"641 Pine St, Fairview, TX",970-521-6544
7519,Sarah Moore,Computer Science,"315 Main St, Franklin, CA",729-968-6115
7520,Michael Jones,Chemical Engineering,"968 Main St, Fairview, IL",488-472-9301
7521,Michael Moore,Biotechnology,"700 Maple St, Greenville, CA",189-236-7856
7522,John Jones,Civil Engineering,"365 Elm St, Greenville, IL",730-155-6890
7523,Chris Johnson,Physics,"388 Main St, Greenville, CA",897-101-4103
7524,Jane Moore,Biotechnology,"250 Maple St, Springfield, IL",494-798-8713
7525,Michael Williams,Chemistry,"161 Oak St, Greenville, IL",434-849-7334
7526,Laura Miller,Economics,"353 Elm St, Greenville, NY",919-807-8833
7527,David Wilson,Chemistry,"299 Main St, Springfield, IL",321-114-4711
7528,Sarah Williams,Mechanical Engineering,"950 Walnut St, Franklin, TX",692-106-3357
7529,Jane Jones,Electrical Engineering,"725 Main St, Fairview, TX",346-787-7565
7530,David Jones,Electrical Engineering,"571 Pine St, Springfield, IL",875-527-2405
7531,Katie Jones,Chemical Engineering,"188 Cedar St, Springfield, FL",504-792-8494
7532,Michael Johnson,Civil Engineering,"694 High St, Fairview, IL",658-275-7235
7533,Laura Davis,Computer Science,"344 Birch St, Franklin, TX",855-896-2977
7534,David Brown,Civil Engineering,"687 Maple St, Springfield, IL",455-469-5838
7535,Laura Davis,Chemical Engineering,"776 Park Ave, Greenville, CA",778-315-1255
7536,Sarah Miller,Chemical Engineering,"420 Elm St, Springfield, IL",720-419-1267
7537,David Williams,Physics,"501 Birch St, Greenville, NY",962-900-5736
7538,Alex Brown,Biotechnology,"981 Walnut St, Riverside, FL",152-498-3899
7539,Emily Taylor,Chemistry,"271 Cedar St, Springfield, CA",369-196-3404
7540,Michael Wilson,Economics,"442 Maple St, Riverside, CA",866-930-7307
7541,Katie Williams,Mathematics,"1 Maple St, Springfield, FL",290-700-8708
7542,Michael Miller,Computer Science,"608 Park Ave, Fairview, NY",623-302-6634
7543,Sarah Moore,Chemical Engineering,"48 High St, Franklin, TX",604-831-2075
7544,John Johnson,Civil Engineering,"103 High St, Greenville, IL",882-361-1323
7545,Sarah Brown,Physics,"290 Oak St, Greenville, TX",139-537-8894
7546,Laura Smith,Computer Science,"309 Cedar St, Greenville, NY",719-661-8620
7547,Laura Johnson,Biotechnology,"397 Maple St, Riverside, TX",518-890-4895
7548,Katie Moore,Biotechnology,"114 Birch St, Greenville, IL",637-551-8077
7549,Katie Smith,Mechanical Engineering,"85 Main St, Greenville, FL",551-583-2944
7550,Sarah Wilson,Mathematics,"355 Park Ave, Springfield, TX",320-102-4478
7551,Alex Brown,Mathematics,"54 Park Ave, Fairview, CA",286-231-2966
7552,John Brown,Electrical Engineering,"601 Oak St, Franklin, TX",959-229-7721
7553,Laura Smith,Electrical Engineering,"951 Park Ave, Fairview, FL",750-806-7588
7554,John Wilson,Chemical Engineering,"103 Park Ave, Riverside, FL",238-343-9708
7555,Laura Johnson,Chemistry,"556 Oak St, Franklin, FL",184-576-8222
7556,Michael Johnson,Chemistry,"792 Birch St, Springfield, CA",141-502-3871
7557,Katie Davis,Civil Engineering,"261 Maple St, Riverside, FL",875-695-7109
7558,Chris Taylor,Economics,"580 Maple St, Springfield, TX",595-954-4195
7559,John Johnson,Biotechnology,"483 Cedar St, Greenville, TX",802-963-6083
7560,Chris Brown,Civil Engineering,"713 Pine St, Riverside, NY",181-286-6353
7561,Laura Williams,Civil Engineering,"129 Pine St, Springfield, FL",884-270-2027
7562,Laura Moore,Chemistry,"580 High St, Riverside, FL",326-253-6901
7563,Sarah Johnson,Biotechnology,"500 Cedar St, Franklin, CA",891-892-6135
7564,Katie Miller,Biotechnology,"259 Park Ave, Franklin, CA",734-920-4208
7565,Michael Jones,Physics,"552 Walnut St, Franklin, IL",320-999-2599
7566,Michael Moore,Physics,"766 High St, Fairview, FL",219-513-4732
7567,John Brown,Mathematics,"958 Main St, Franklin, IL",767-745-8579
7568,Alex Johnson,Physics,"547 Walnut St, Greenville, IL",580-582-6765
7569,Jane Johnson,Biotechnology,"622 High St, Franklin, TX",674-408-7611
7570,John Miller,Mechanical Engineering,"271 Birch St, Springfield, FL",743-523-9878
7571,Laura Williams,Mathematics,"996 Park Ave, Springfield, CA",475-614-4166
7572,Laura Smith,Physics,"437 Main St, Fairview, FL",238-120-3938
7573,Alex Davis,Economics,"825 Park Ave, Franklin, TX",547-297-1723
7574,Alex Taylor,Civil Engineering,"373 Maple St, Riverside, TX",928-920-3520
7575,Sarah Jones,Civil Engineering,"96 Main St, Fairview, FL",728-986-4195
7576,Alex Brown,Physics,"810 Park Ave, Springfield, CA",549-235-9720
7577,John Smith,Economics,"917 Maple St, Riverside, FL",891-267-3444
7578,Michael Smith,Chemistry,"845 High St, Springfield, CA",724-265-8908
7579,Michael Johnson,Electrical Engineering,"450 Cedar St, Franklin, NY",682-993-5879
7580,Laura Taylor,Mathematics,"859 Maple St, Greenville, FL",315-624-3458
7581,John Smith,Computer Science,"131 Oak St, Springfield, IL",727-831-9791
7582,Laura Jones,Civil Engineering,"732 Birch St, Greenville, CA",926-219-6112
7583,Jane Williams,Civil Engineering,"645 High St, Fairview, FL",253-631-2141
7584,David Jones,Civil Engineering,"115 Main St, Fairview, CA",272-498-9760
7585,Emily Jones,Computer Science,"142 Oak St, Franklin, IL",182-548-2303
7586,John Smith,Physics,"931 Main St, Franklin, FL",630-658-4896
7587,Michael Miller,Electrical Engineering,"395 Oak St, Greenville, FL",207-579-7938
7588,Chris Taylor,Electrical Engineering,"687 Pine St, Springfield, CA",924-983-3652
7589,Sarah Miller,Computer Science,"983 Cedar St, Greenville, IL",568-931-4319
7590,Katie Johnson,Mechanical Engineering,"14 Elm St, Riverside, IL",329-654-7743
7591,John Taylor,Chemical Engineering,"151 Main St, Greenville, TX",171-134-8356
7592,Laura Jones,Chemical Engineering,"905 High St, Riverside, CA",676-137-2699
7593,Jane Johnson,Mechanical Engineering,"943 Walnut St, Springfield, CA",471-172-8781
7594,Chris Johnson,Mechanical Engineering,"638 Cedar St, Riverside, IL",862-409-9308
7595,John Jones,Biotechnology,"572 Park Ave, Riverside, TX",458-396-1767
7596,Alex Brown,Mechanical Engineering,"911 Elm St, Franklin, TX",345-106-3020
7597,Alex Miller,Chemistry,"339 Park Ave, Springfield, TX",796-426-1984
7598,Laura Jones,Physics,"355 Birch St, Springfield, TX",658-381-5245
7599,Chris Wilson,Civil Engineering,"960 Park Ave, Greenville, TX",407-607-4567
7600,John Davis,Computer Science,"135 High St, Riverside, CA",892-590-5306
7601,David Taylor,Economics,"811 Elm St, Springfield, TX",250-359-7876
7602,Chris Moore,Mechanical Engineering,"576 Cedar St, Riverside, CA",173-965-5013
7603,Alex Davis,Biotechnology,"785 Oak St, Springfield, IL",819-803-1378
7604,Jane Johnson,Mathematics,"292 Main St, Greenville, NY",887-190-2569
7605,Chris Williams,Chemistry,"769 Main St, Fairview, TX",239-338-6270
7606,Jane Taylor,Chemical Engineering,"217 Maple St, Fairview, IL",264-642-4037
7607,Laura Miller,Civil Engineering,"168 High St, Riverside, NY",195-891-2910
7608,Alex Wilson,Computer Science,"907 High St, Franklin, CA",738-124-8607
7609,David Jones,Electrical Engineering,"299 Park Ave, Fairview, FL",863-534-4812
7610,Emily Wilson,Physics,"929 Cedar St, Greenville, FL",680-248-2275
7611,Chris Williams,Economics,"949 Elm St, Springfield, FL",248-494-2109
7612,Katie Johnson,Civil Engineering,"519 Main St, Fairview, TX",467-619-4315
7613,Jane Wilson,Mathematics,"480 High St, Riverside, CA",225-102-9959
7614,Michael Moore,Computer Science,"343 High St, Springfield, TX",138-243-6716
7615,Chris Davis,Physics,"464 Main St, Riverside, CA",982-359-6190
7616,Alex Wilson,Physics,"84 Maple St, Franklin, NY",252-403-3987
7617,David Johnson,Mathematics,"90 Birch St, Springfield, FL",837-609-5841
7618,Alex Williams,Civil Engineering,"554 High St, Springfield, NY",158-481-2410
7619,Emily Wilson,Mechanical Engineering,"242 Birch St, Franklin, NY",528-161-3435
7620,Jane Johnson,Civil Engineering,"460 Pine St, Fairview, IL",614-125-1186
7621,John Wilson,Civil Engineering,"350 Walnut St, Franklin, NY",282-486-9296
7622,Emily Miller,Mathematics,"16 Maple St, Riverside, TX",147-255-6149
7623,Chris Smith,Mechanical Engineering,"124 Pine St, Springfield, FL",269-750-5107
7624,Katie Johnson,Chemistry,"824 High St, Riverside, CA",335-736-1302
7625,Jane Brown,Chemistry,"499 Park Ave, Springfield, NY",534-240-4488
7626,Emily Jones,Civil Engineering,"974 Walnut St, Franklin, FL",939-771-2145
7627,Laura Taylor,Physics,"732 Oak St, Franklin, CA",447-566-6485
7628,Laura Johnson,Electrical Engineering,"488 Birch St, Franklin, FL",367-146-3746
7629,Sarah Brown,Physics,"85 High St, Franklin, FL",207-523-7791
7630,Jane Johnson,Mathematics,"477 Park Ave, Springfield, NY",968-403-6747
7631,Chris Taylor,Biotechnology,"537 Birch St, Greenville, CA",745-503-6691
7632,John Miller,Mechanical Engineering,"267 Oak St, Greenville, NY",248-938-5503
7633,Jane Taylor,Mathematics,"827 Maple St, Greenville, IL",265-999-3039
7634,Jane Johnson,Chemical Engineering,"393 High St, Greenville, NY",987-139-7582
7635,Katie Smith,Chemistry,"705 Birch St, Springfield, NY",825-201-5493
7636,David Moore,Economics,"976 Oak St, Fairview, CA",630-817-4026
7637,Sarah Jones,Computer Science,"369 Pine St, Springfield, CA",157-273-8857
7638,Chris Davis,Computer Science,"872 Cedar St, Riverside, CA",576-572-9150
7639,John Miller,Biotechnology,"638 Maple St, Riverside, CA",241-274-4525
7640,Sarah Miller,Civil Engineering,"248 Elm St, Riverside, NY",751-464-5299
7641,Emily Brown,Chemistry,"567 Oak St, Greenville, TX",278-290-7588
7642,Sarah Davis,Civil Engineering,"303 Pine St, Franklin, CA",932-124-4780
7643,Sarah Wilson,Chemical Engineering,"131 Oak St, Greenville, FL",681-816-1929
7644,John Taylor,Economics,"683 Maple St, Springfield, FL",316-188-2805
7645,Laura Williams,Electrical Engineering,"515 Maple St, Franklin, IL",222-604-7194
7646,Michael Williams,Economics,"474 Elm St, Greenville, CA",816-319-7697
7647,Sarah Moore,Mechanical Engineering,"845 Cedar St, Greenville, CA",129-542-1026
7648,Emily Miller,Computer Science,"301 Park Ave, Fairview, NY",617-124-4884
7649,Emily Taylor,Chemistry,"420 Main St, Greenville, CA",624-107-2810
7650,Laura Wilson,Physics,"564 Walnut St, Springfield, TX",706-629-7066
7651,Chris Moore,Computer Science,"877 Walnut St, Springfield, CA",931-634-7601
7652,Chris Williams,Civil Engineering,"529 High St, Greenville, TX",958-124-7760
7653,David Taylor,Mechanical Engineering,"82 Birch St, Greenville, NY",912-311-5851
7654,David Smith,Civil Engineering,"419 Birch St, Riverside, CA",904-152-7711
7655,Sarah Johnson,Biotechnology,"944 Park Ave, Springfield, TX",335-272-3823
7656,Laura Davis,Mathematics,"629 High St, Springfield, IL",860-709-5965
7657,Sarah Wilson,Mechanical Engineering,"135 Maple St, Franklin, TX",887-884-8973
7658,John Jones,Economics,"276 Elm St, Greenville, IL",371-824-4989
7659,Alex Moore,Economics,"253 Main St, Riverside, TX",133-497-9145
7660,Laura Johnson,Chemical Engineering,"316 Maple St, Fairview, NY",718-370-7360
7661,Katie Smith,Economics,"220 Oak St, Franklin, FL",152-633-3886
7662,Katie Johnson,Electrical Engineering,"694 Maple St, Riverside, CA",861-286-4400
7663,Chris Wilson,Mathematics,"509 Pine St, Franklin, IL",316-252-7989
7664,Alex Moore,Mathematics,"72 Main St, Springfield, NY",356-331-3902
7665,John Moore,Chemistry,"514 High St, Franklin, IL",430-271-5957
7666,David Moore,Biotechnology,"981 Pine St, Springfield, CA",727-309-1185
7667,Laura Wilson,Civil Engineering,"775 Walnut St, Fairview, FL",237-981-7061
7668,Katie Jones,Economics,"412 Park Ave, Riverside, NY",383-104-2709
7669,Michael Moore,Chemical Engineering,"233 High St, Franklin, TX",679-180-9018
7670,Sarah Davis,Chemical Engineering,"71 Cedar St, Franklin, NY",645-913-9233
7671,Chris Jones,Economics,"891 Oak St, Fairview, IL",195-318-7011
